REF_DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-10,Newfoundland and Labrador,2016A000210,Employment rate,Males,30 to 34 years,Percentage,242,units,0,v2092070,2.10.2.12,80.7,,,,1
2019-11,Newfoundland and Labrador,2016A000210,Employment rate,Males,30 to 34 years,Percentage,242,units,0,v2092070,2.10.2.12,78.6,,,,1
2019-12,Newfoundland and Labrador,2016A000210,Employment rate,Males,30 to 34 years,Percentage,242,units,0,v2092070,2.10.2.12,78.6,,,,1
2020-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,30 to 34 years,Percentage,242,units,0,v2092070,2.10.2.12,71.5,,,,1
2020-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,30 to 34 years,Percentage,242,units,0,v2092070,2.10.2.12,64.6,,,,1
2020-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,30 to 34 years,Percentage,242,units,0,v2092070,2.10.2.12,63.9,,,,1
2020-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,30 to 34 years,Percentage,242,units,0,v2092070,2.10.2.12,52.8,,,,1
2019-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,35 to 39 years,Percentage,242,units,0,v2092071,2.10.2.13,75.5,,,,1
2019-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,35 to 39 years,Percentage,242,units,0,v2092071,2.10.2.13,75.3,,,,1
2019-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,35 to 39 years,Percentage,242,units,0,v2092071,2.10.2.13,74.5,,,,1
2019-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,35 to 39 years,Percentage,242,units,0,v2092071,2.10.2.13,75.4,,,,1
2019-05,Newfoundland and Labrador,2016A000210,Employment rate,Males,35 to 39 years,Percentage,242,units,0,v2092071,2.10.2.13,90.4,,,,1
2019-06,Newfoundland and Labrador,2016A000210,Employment rate,Males,35 to 39 years,Percentage,242,units,0,v2092071,2.10.2.13,83.7,,,,1
2019-07,Newfoundland and Labrador,2016A000210,Employment rate,Males,35 to 39 years,Percentage,242,units,0,v2092071,2.10.2.13,82.5,,,,1
2019-08,Newfoundland and Labrador,2016A000210,Employment rate,Males,35 to 39 years,Percentage,242,units,0,v2092071,2.10.2.13,87.9,,,,1
2019-09,Newfoundland and Labrador,2016A000210,Employment rate,Males,35 to 39 years,Percentage,242,units,0,v2092071,2.10.2.13,85.3,,,,1
2019-10,Newfoundland and Labrador,2016A000210,Employment rate,Males,35 to 39 years,Percentage,242,units,0,v2092071,2.10.2.13,88.1,,,,1
2019-11,Newfoundland and Labrador,2016A000210,Employment rate,Males,35 to 39 years,Percentage,242,units,0,v2092071,2.10.2.13,83.9,,,,1
2019-12,Newfoundland and Labrador,2016A000210,Employment rate,Males,35 to 39 years,Percentage,242,units,0,v2092071,2.10.2.13,75.0,,,,1
2020-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,35 to 39 years,Percentage,242,units,0,v2092071,2.10.2.13,75.2,,,,1
2020-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,35 to 39 years,Percentage,242,units,0,v2092071,2.10.2.13,78.7,,,,1
2020-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,35 to 39 years,Percentage,242,units,0,v2092071,2.10.2.13,81.5,,,,1
2020-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,35 to 39 years,Percentage,242,units,0,v2092071,2.10.2.13,70.5,,,,1
2019-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,40 to 44 years,Percentage,242,units,0,v2092072,2.10.2.14,81.6,,,,1
2019-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,40 to 44 years,Percentage,242,units,0,v2092072,2.10.2.14,79.2,,,,1
2019-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,40 to 44 years,Percentage,242,units,0,v2092072,2.10.2.14,78.3,,,,1
2019-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,40 to 44 years,Percentage,242,units,0,v2092072,2.10.2.14,78.6,,,,1
2019-05,Newfoundland and Labrador,2016A000210,Employment rate,Males,40 to 44 years,Percentage,242,units,0,v2092072,2.10.2.14,81.3,,,,1
2019-06,Newfoundland and Labrador,2016A000210,Employment rate,Males,40 to 44 years,Percentage,242,units,0,v2092072,2.10.2.14,81.9,,,,1
2019-07,Newfoundland and Labrador,2016A000210,Employment rate,Males,40 to 44 years,Percentage,242,units,0,v2092072,2.10.2.14,82.8,,,,1
2019-08,Newfoundland and Labrador,2016A000210,Employment rate,Males,40 to 44 years,Percentage,242,units,0,v2092072,2.10.2.14,84.8,,,,1
2019-09,Newfoundland and Labrador,2016A000210,Employment rate,Males,40 to 44 years,Percentage,242,units,0,v2092072,2.10.2.14,82.8,,,,1
2019-10,Newfoundland and Labrador,2016A000210,Employment rate,Males,40 to 44 years,Percentage,242,units,0,v2092072,2.10.2.14,81.1,,,,1
2019-11,Newfoundland and Labrador,2016A000210,Employment rate,Males,40 to 44 years,Percentage,242,units,0,v2092072,2.10.2.14,75.9,,,,1
2019-12,Newfoundland and Labrador,2016A000210,Employment rate,Males,40 to 44 years,Percentage,242,units,0,v2092072,2.10.2.14,69.0,,,,1
2020-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,40 to 44 years,Percentage,242,units,0,v2092072,2.10.2.14,73.9,,,,1
2020-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,40 to 44 years,Percentage,242,units,0,v2092072,2.10.2.14,77.8,,,,1
2020-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,40 to 44 years,Percentage,242,units,0,v2092072,2.10.2.14,75.5,,,,1
2020-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,40 to 44 years,Percentage,242,units,0,v2092072,2.10.2.14,69.8,,,,1
2019-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,45 to 49 years,Percentage,242,units,0,v2092073,2.10.2.15,75.4,,,,1
2019-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,45 to 49 years,Percentage,242,units,0,v2092073,2.10.2.15,74.1,,,,1
2019-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,45 to 49 years,Percentage,242,units,0,v2092073,2.10.2.15,71.8,,,,1
2019-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,45 to 49 years,Percentage,242,units,0,v2092073,2.10.2.15,76.0,,,,1
2019-05,Newfoundland and Labrador,2016A000210,Employment rate,Males,45 to 49 years,Percentage,242,units,0,v2092073,2.10.2.15,77.0,,,,1
2019-06,Newfoundland and Labrador,2016A000210,Employment rate,Males,45 to 49 years,Percentage,242,units,0,v2092073,2.10.2.15,78.3,,,,1
2019-07,Newfoundland and Labrador,2016A000210,Employment rate,Males,45 to 49 years,Percentage,242,units,0,v2092073,2.10.2.15,79.7,,,,1
2019-08,Newfoundland and Labrador,2016A000210,Employment rate,Males,45 to 49 years,Percentage,242,units,0,v2092073,2.10.2.15,77.8,,,,1
2019-09,Newfoundland and Labrador,2016A000210,Employment rate,Males,45 to 49 years,Percentage,242,units,0,v2092073,2.10.2.15,84.1,,,,1
2019-10,Newfoundland and Labrador,2016A000210,Employment rate,Males,45 to 49 years,Percentage,242,units,0,v2092073,2.10.2.15,84.5,,,,1
2019-11,Newfoundland and Labrador,2016A000210,Employment rate,Males,45 to 49 years,Percentage,242,units,0,v2092073,2.10.2.15,81.4,,,,1
2019-12,Newfoundland and Labrador,2016A000210,Employment rate,Males,45 to 49 years,Percentage,242,units,0,v2092073,2.10.2.15,79.7,,,,1
2020-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,45 to 49 years,Percentage,242,units,0,v2092073,2.10.2.15,74.7,,,,1
2020-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,45 to 49 years,Percentage,242,units,0,v2092073,2.10.2.15,75.0,,,,1
2020-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,45 to 49 years,Percentage,242,units,0,v2092073,2.10.2.15,72.9,,,,1
2020-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,45 to 49 years,Percentage,242,units,0,v2092073,2.10.2.15,62.9,,,,1
2019-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,50 to 54 years,Percentage,242,units,0,v2092074,2.10.2.16,66.0,,,,1
2019-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,50 to 54 years,Percentage,242,units,0,v2092074,2.10.2.16,65.8,,,,1
2019-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,50 to 54 years,Percentage,242,units,0,v2092074,2.10.2.16,64.8,,,,1
2019-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,50 to 54 years,Percentage,242,units,0,v2092074,2.10.2.16,67.0,,,,1
2019-05,Newfoundland and Labrador,2016A000210,Employment rate,Males,50 to 54 years,Percentage,242,units,0,v2092074,2.10.2.16,72.1,,,,1
2019-06,Newfoundland and Labrador,2016A000210,Employment rate,Males,50 to 54 years,Percentage,242,units,0,v2092074,2.10.2.16,77.3,,,,1
2019-07,Newfoundland and Labrador,2016A000210,Employment rate,Males,50 to 54 years,Percentage,242,units,0,v2092074,2.10.2.16,75.4,,,,1
2019-08,Newfoundland and Labrador,2016A000210,Employment rate,Males,50 to 54 years,Percentage,242,units,0,v2092074,2.10.2.16,74.9,,,,1
2019-09,Newfoundland and Labrador,2016A000210,Employment rate,Males,50 to 54 years,Percentage,242,units,0,v2092074,2.10.2.16,73.2,,,,1
2019-10,Newfoundland and Labrador,2016A000210,Employment rate,Males,50 to 54 years,Percentage,242,units,0,v2092074,2.10.2.16,71.5,,,,1
2019-11,Newfoundland and Labrador,2016A000210,Employment rate,Males,50 to 54 years,Percentage,242,units,0,v2092074,2.10.2.16,65.5,,,,1
2019-12,Newfoundland and Labrador,2016A000210,Employment rate,Males,50 to 54 years,Percentage,242,units,0,v2092074,2.10.2.16,59.1,,,,1
2020-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,50 to 54 years,Percentage,242,units,0,v2092074,2.10.2.16,63.1,,,,1
2020-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,50 to 54 years,Percentage,242,units,0,v2092074,2.10.2.16,67.7,,,,1
2020-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,50 to 54 years,Percentage,242,units,0,v2092074,2.10.2.16,64.9,,,,1
2020-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,50 to 54 years,Percentage,242,units,0,v2092074,2.10.2.16,60.8,,,,1
2019-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,55 to 59 years,Percentage,242,units,0,v2092075,2.10.2.17,62.5,,,,1
2019-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,55 to 59 years,Percentage,242,units,0,v2092075,2.10.2.17,63.5,,,,1
2019-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,55 to 59 years,Percentage,242,units,0,v2092075,2.10.2.17,59.6,,,,1
2019-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,55 to 59 years,Percentage,242,units,0,v2092075,2.10.2.17,63.0,,,,1
2019-05,Newfoundland and Labrador,2016A000210,Employment rate,Males,55 to 59 years,Percentage,242,units,0,v2092075,2.10.2.17,62.0,,,,1
2019-06,Newfoundland and Labrador,2016A000210,Employment rate,Males,55 to 59 years,Percentage,242,units,0,v2092075,2.10.2.17,67.3,,,,1
2019-07,Newfoundland and Labrador,2016A000210,Employment rate,Males,55 to 59 years,Percentage,242,units,0,v2092075,2.10.2.17,63.9,,,,1
2019-08,Newfoundland and Labrador,2016A000210,Employment rate,Males,55 to 59 years,Percentage,242,units,0,v2092075,2.10.2.17,69.7,,,,1
2019-09,Newfoundland and Labrador,2016A000210,Employment rate,Males,55 to 59 years,Percentage,242,units,0,v2092075,2.10.2.17,70.2,,,,1
2019-10,Newfoundland and Labrador,2016A000210,Employment rate,Males,55 to 59 years,Percentage,242,units,0,v2092075,2.10.2.17,65.4,,,,1
2019-11,Newfoundland and Labrador,2016A000210,Employment rate,Males,55 to 59 years,Percentage,242,units,0,v2092075,2.10.2.17,60.6,,,,1
2019-12,Newfoundland and Labrador,2016A000210,Employment rate,Males,55 to 59 years,Percentage,242,units,0,v2092075,2.10.2.17,56.7,,,,1
2020-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,55 to 59 years,Percentage,242,units,0,v2092075,2.10.2.17,56.0,,,,1
2020-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,55 to 59 years,Percentage,242,units,0,v2092075,2.10.2.17,55.1,,,,1
2020-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,55 to 59 years,Percentage,242,units,0,v2092075,2.10.2.17,51.2,,,,1
2020-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,55 to 59 years,Percentage,242,units,0,v2092075,2.10.2.17,44.9,,,,1
2019-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,60 to 64 years,Percentage,242,units,0,v2092076,2.10.2.18,43.4,,,,1
2019-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,60 to 64 years,Percentage,242,units,0,v2092076,2.10.2.18,42.4,,,,1
2019-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,60 to 64 years,Percentage,242,units,0,v2092076,2.10.2.18,40.4,,,,1
2019-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,60 to 64 years,Percentage,242,units,0,v2092076,2.10.2.18,44.9,,,,1
2019-05,Newfoundland and Labrador,2016A000210,Employment rate,Males,60 to 64 years,Percentage,242,units,0,v2092076,2.10.2.18,49.0,,,,1
2019-06,Newfoundland and Labrador,2016A000210,Employment rate,Males,60 to 64 years,Percentage,242,units,0,v2092076,2.10.2.18,48.7,,,,1
2019-07,Newfoundland and Labrador,2016A000210,Employment rate,Males,60 to 64 years,Percentage,242,units,0,v2092076,2.10.2.18,48.7,,,,1
2019-08,Newfoundland and Labrador,2016A000210,Employment rate,Males,60 to 64 years,Percentage,242,units,0,v2092076,2.10.2.18,44.7,,,,1
2019-09,Newfoundland and Labrador,2016A000210,Employment rate,Males,60 to 64 years,Percentage,242,units,0,v2092076,2.10.2.18,49.7,,,,1
2019-10,Newfoundland and Labrador,2016A000210,Employment rate,Males,60 to 64 years,Percentage,242,units,0,v2092076,2.10.2.18,47.7,,,,1
2019-11,Newfoundland and Labrador,2016A000210,Employment rate,Males,60 to 64 years,Percentage,242,units,0,v2092076,2.10.2.18,42.1,,,,1
2019-12,Newfoundland and Labrador,2016A000210,Employment rate,Males,60 to 64 years,Percentage,242,units,0,v2092076,2.10.2.18,39.1,,,,1
2020-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,60 to 64 years,Percentage,242,units,0,v2092076,2.10.2.18,41.6,,,,1
2020-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,60 to 64 years,Percentage,242,units,0,v2092076,2.10.2.18,42.1,,,,1
2020-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,60 to 64 years,Percentage,242,units,0,v2092076,2.10.2.18,42.6,,,,1
2020-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,60 to 64 years,Percentage,242,units,0,v2092076,2.10.2.18,38.6,,,,1
2019-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 years and over,Percentage,242,units,0,v2092077,2.10.2.19,12.1,,,,1
2019-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 years and over,Percentage,242,units,0,v2092077,2.10.2.19,11.5,,,,1
2019-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 years and over,Percentage,242,units,0,v2092077,2.10.2.19,13.3,,,,1
2019-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 years and over,Percentage,242,units,0,v2092077,2.10.2.19,13.0,,,,1
2019-05,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 years and over,Percentage,242,units,0,v2092077,2.10.2.19,11.4,,,,1
2019-06,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 years and over,Percentage,242,units,0,v2092077,2.10.2.19,13.6,,,,1
2019-07,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 years and over,Percentage,242,units,0,v2092077,2.10.2.19,13.3,,,,1
2019-08,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 years and over,Percentage,242,units,0,v2092077,2.10.2.19,15.2,,,,1
2019-09,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 years and over,Percentage,242,units,0,v2092077,2.10.2.19,13.8,,,,1
2019-10,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 years and over,Percentage,242,units,0,v2092077,2.10.2.19,13.5,,,,1
2019-11,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 years and over,Percentage,242,units,0,v2092077,2.10.2.19,12.5,,,,1
2019-12,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 years and over,Percentage,242,units,0,v2092077,2.10.2.19,13.8,,,,1
2020-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 years and over,Percentage,242,units,0,v2092077,2.10.2.19,10.6,,,,1
2020-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 years and over,Percentage,242,units,0,v2092077,2.10.2.19,9.4,,,,1
2020-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 years and over,Percentage,242,units,0,v2092077,2.10.2.19,9.9,,,,1
2020-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 years and over,Percentage,242,units,0,v2092077,2.10.2.19,8.8,,,,1
2019-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 to 69 years,Percentage,242,units,0,v2092078,2.10.2.20,21.0,,,,1
2019-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 to 69 years,Percentage,242,units,0,v2092078,2.10.2.20,20.4,,,,1
2019-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 to 69 years,Percentage,242,units,0,v2092078,2.10.2.20,23.1,,,,1
2019-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 to 69 years,Percentage,242,units,0,v2092078,2.10.2.20,23.7,,,,1
2019-05,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 to 69 years,Percentage,242,units,0,v2092078,2.10.2.20,21.0,,,,1
2019-06,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 to 69 years,Percentage,242,units,0,v2092078,2.10.2.20,25.3,,,,1
2019-07,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 to 69 years,Percentage,242,units,0,v2092078,2.10.2.20,25.7,,,,1
2019-08,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 to 69 years,Percentage,242,units,0,v2092078,2.10.2.20,29.9,,,,1
2019-09,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 to 69 years,Percentage,242,units,0,v2092078,2.10.2.20,28.3,,,,1
2019-10,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 to 69 years,Percentage,242,units,0,v2092078,2.10.2.20,24.1,,,,1
2019-11,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 to 69 years,Percentage,242,units,0,v2092078,2.10.2.20,21.4,,,,1
2019-12,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 to 69 years,Percentage,242,units,0,v2092078,2.10.2.20,23.0,,,,1
2020-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 to 69 years,Percentage,242,units,0,v2092078,2.10.2.20,16.6,,,,1
2020-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 to 69 years,Percentage,242,units,0,v2092078,2.10.2.20,16.0,,,,1
2020-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 to 69 years,Percentage,242,units,0,v2092078,2.10.2.20,17.6,,,,1
2020-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,65 to 69 years,Percentage,242,units,0,v2092078,2.10.2.20,17.6,,,,1
2019-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,70 years and over,Percentage,242,units,0,v2092079,2.10.2.21,6.9,,,,1
2019-02,Newfoundland and Labrador,2016A000210,Employment rate,Males,70 years and over,Percentage,242,units,0,v2092079,2.10.2.21,6.3,,,,1
2019-03,Newfoundland and Labrador,2016A000210,Employment rate,Males,70 years and over,Percentage,242,units,0,v2092079,2.10.2.21,7.5,,,,1
2019-04,Newfoundland and Labrador,2016A000210,Employment rate,Males,70 years and over,Percentage,242,units,0,v2092079,2.10.2.21,6.9,,,,1
2019-05,Newfoundland and Labrador,2016A000210,Employment rate,Males,70 years and over,Percentage,242,units,0,v2092079,2.10.2.21,5.9,,,,1
