REF_DATE,GEO,DGUID,Components,Unit of measure,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-05,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Interest rate,Percent,239,units,0,v122667819,1.45.2,3.90,,,,2
2019-06,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Interest rate,Percent,239,units,0,v122667819,1.45.2,3.85,,,,2
2019-07,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Interest rate,Percent,239,units,0,v122667819,1.45.2,3.85,,,,2
2019-08,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Interest rate,Percent,239,units,0,v122667819,1.45.2,3.76,,,,2
2019-09,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Interest rate,Percent,239,units,0,v122667819,1.45.2,3.88,,,,2
2019-10,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Interest rate,Percent,239,units,0,v122667819,1.45.2,3.87,,,,2
2019-11,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Interest rate,Percent,239,units,0,v122667819,1.45.2,3.88,,,,2
2019-12,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Interest rate,Percent,239,units,0,v122667819,1.45.2,3.78,,,,2
2020-01,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Interest rate,Percent,239,units,0,v122667819,1.45.2,3.84,,,,2
2020-02,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Interest rate,Percent,239,units,0,v122667819,1.45.2,3.81,,,,2
2020-03,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Interest rate,Percent,239,units,0,v122667819,1.45.2,2.87,,,,2
2019-01,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Dollars,Dollars,81,millions,6,v122667769,1.46.1,2287,,,,0
2019-02,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Dollars,Dollars,81,millions,6,v122667769,1.46.1,1977,,,,0
2019-03,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Dollars,Dollars,81,millions,6,v122667769,1.46.1,1783,,,,0
2019-04,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Dollars,Dollars,81,millions,6,v122667769,1.46.1,1935,,,,0
2019-05,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Dollars,Dollars,81,millions,6,v122667769,1.46.1,2543,,,,0
2019-06,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Dollars,Dollars,81,millions,6,v122667769,1.46.1,2270,,,,0
2019-07,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Dollars,Dollars,81,millions,6,v122667769,1.46.1,2715,,,,0
2019-08,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Dollars,Dollars,81,millions,6,v122667769,1.46.1,2262,,,,0
2019-09,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Dollars,Dollars,81,millions,6,v122667769,1.46.1,2000,,,,0
2019-10,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Dollars,Dollars,81,millions,6,v122667769,1.46.1,2475,,,,0
2019-11,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Dollars,Dollars,81,millions,6,v122667769,1.46.1,2209,,,,0
2019-12,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Dollars,Dollars,81,millions,6,v122667769,1.46.1,2881,,,,0
2020-01,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Dollars,Dollars,81,millions,6,v122667769,1.46.1,3124,,,,0
2020-02,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Dollars,Dollars,81,millions,6,v122667769,1.46.1,2077,,,,0
2020-03,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Dollars,Dollars,81,millions,6,v122667769,1.46.1,2568,,,,0
2019-01,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Interest rate,Percent,239,units,0,v122667820,1.46.2,4.24,,,,2
2019-02,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Interest rate,Percent,239,units,0,v122667820,1.46.2,4.29,,,,2
2019-03,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Interest rate,Percent,239,units,0,v122667820,1.46.2,4.49,,,,2
2019-04,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Interest rate,Percent,239,units,0,v122667820,1.46.2,4.17,,,,2
2019-05,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Interest rate,Percent,239,units,0,v122667820,1.46.2,3.90,,,,2
2019-06,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Interest rate,Percent,239,units,0,v122667820,1.46.2,4.20,,,,2
2019-07,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Interest rate,Percent,239,units,0,v122667820,1.46.2,4.11,,,,2
2019-08,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Interest rate,Percent,239,units,0,v122667820,1.46.2,4.00,,,,2
2019-09,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Interest rate,Percent,239,units,0,v122667820,1.46.2,3.85,,,,2
2019-10,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Interest rate,Percent,239,units,0,v122667820,1.46.2,3.76,,,,2
2019-11,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Interest rate,Percent,239,units,0,v122667820,1.46.2,3.99,,,,2
2019-12,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Interest rate,Percent,239,units,0,v122667820,1.46.2,4.08,,,,2
2020-01,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Interest rate,Percent,239,units,0,v122667820,1.46.2,3.76,,,,2
2020-02,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Interest rate,Percent,239,units,0,v122667820,1.46.2,3.80,,,,2
2020-03,Canada,2016A000011124,"Funds advanced, business loans, non-residential mortgages",Interest rate,Percent,239,units,0,v122667820,1.46.2,3.32,,,,2
2019-01,Canada,2016A000011124,"Total, outstanding balances, business loans",Dollars,Dollars,81,millions,6,v122667770,1.47.1,459127,,,,0
2019-02,Canada,2016A000011124,"Total, outstanding balances, business loans",Dollars,Dollars,81,millions,6,v122667770,1.47.1,467442,,,,0
2019-03,Canada,2016A000011124,"Total, outstanding balances, business loans",Dollars,Dollars,81,millions,6,v122667770,1.47.1,474350,,,,0
2019-04,Canada,2016A000011124,"Total, outstanding balances, business loans",Dollars,Dollars,81,millions,6,v122667770,1.47.1,479681,,,,0
2019-05,Canada,2016A000011124,"Total, outstanding balances, business loans",Dollars,Dollars,81,millions,6,v122667770,1.47.1,481479,,,,0
2019-06,Canada,2016A000011124,"Total, outstanding balances, business loans",Dollars,Dollars,81,millions,6,v122667770,1.47.1,491980,,,,0
2019-07,Canada,2016A000011124,"Total, outstanding balances, business loans",Dollars,Dollars,81,millions,6,v122667770,1.47.1,497141,,,,0
2019-08,Canada,2016A000011124,"Total, outstanding balances, business loans",Dollars,Dollars,81,millions,6,v122667770,1.47.1,495227,,,,0
2019-09,Canada,2016A000011124,"Total, outstanding balances, business loans",Dollars,Dollars,81,millions,6,v122667770,1.47.1,502175,,,,0
2019-10,Canada,2016A000011124,"Total, outstanding balances, business loans",Dollars,Dollars,81,millions,6,v122667770,1.47.1,501482,,,,0
2019-11,Canada,2016A000011124,"Total, outstanding balances, business loans",Dollars,Dollars,81,millions,6,v122667770,1.47.1,504154,,,,0
2019-12,Canada,2016A000011124,"Total, outstanding balances, business loans",Dollars,Dollars,81,millions,6,v122667770,1.47.1,510959,,,,0
2020-01,Canada,2016A000011124,"Total, outstanding balances, business loans",Dollars,Dollars,81,millions,6,v122667770,1.47.1,501711,,,,0
2020-02,Canada,2016A000011124,"Total, outstanding balances, business loans",Dollars,Dollars,81,millions,6,v122667770,1.47.1,513655,,,,0
2020-03,Canada,2016A000011124,"Total, outstanding balances, business loans",Dollars,Dollars,81,millions,6,v122667770,1.47.1,546382,,,,0
2019-01,Canada,2016A000011124,"Total, outstanding balances, business loans",Interest rate,Percent,239,units,0,v122667821,1.47.2,4.09,,,,2
2019-02,Canada,2016A000011124,"Total, outstanding balances, business loans",Interest rate,Percent,239,units,0,v122667821,1.47.2,4.05,,,,2
2019-03,Canada,2016A000011124,"Total, outstanding balances, business loans",Interest rate,Percent,239,units,0,v122667821,1.47.2,4.06,,,,2
2019-04,Canada,2016A000011124,"Total, outstanding balances, business loans",Interest rate,Percent,239,units,0,v122667821,1.47.2,4.07,,,,2
2019-05,Canada,2016A000011124,"Total, outstanding balances, business loans",Interest rate,Percent,239,units,0,v122667821,1.47.2,4.05,,,,2
2019-06,Canada,2016A000011124,"Total, outstanding balances, business loans",Interest rate,Percent,239,units,0,v122667821,1.47.2,4.05,,,,2
2019-07,Canada,2016A000011124,"Total, outstanding balances, business loans",Interest rate,Percent,239,units,0,v122667821,1.47.2,4.05,,,,2
2019-08,Canada,2016A000011124,"Total, outstanding balances, business loans",Interest rate,Percent,239,units,0,v122667821,1.47.2,4.07,,,,2
2019-09,Canada,2016A000011124,"Total, outstanding balances, business loans",Interest rate,Percent,239,units,0,v122667821,1.47.2,4.08,,,,2
2019-10,Canada,2016A000011124,"Total, outstanding balances, business loans",Interest rate,Percent,239,units,0,v122667821,1.47.2,4.07,,,,2
2019-11,Canada,2016A000011124,"Total, outstanding balances, business loans",Interest rate,Percent,239,units,0,v122667821,1.47.2,4.04,,,,2
2019-12,Canada,2016A000011124,"Total, outstanding balances, business loans",Interest rate,Percent,239,units,0,v122667821,1.47.2,4.02,,,,2
2020-01,Canada,2016A000011124,"Total, outstanding balances, business loans",Interest rate,Percent,239,units,0,v122667821,1.47.2,4.01,,,,2
2020-02,Canada,2016A000011124,"Total, outstanding balances, business loans",Interest rate,Percent,239,units,0,v122667821,1.47.2,4.02,,,,2
2020-03,Canada,2016A000011124,"Total, outstanding balances, business loans",Interest rate,Percent,239,units,0,v122667821,1.47.2,3.29,,,,2
2019-01,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667771,1.48.1,9162,,,,0
2019-02,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667771,1.48.1,9034,,,,0
2019-03,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667771,1.48.1,8876,,,,0
2019-04,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667771,1.48.1,8830,,,,0
2019-05,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667771,1.48.1,8859,,,,0
2019-06,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667771,1.48.1,8623,,,,0
2019-07,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667771,1.48.1,8807,,,,0
2019-08,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667771,1.48.1,8507,,,,0
2019-09,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667771,1.48.1,8711,,,,0
2019-10,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667771,1.48.1,9009,,,,0
2019-11,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667771,1.48.1,8507,,,,0
2019-12,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667771,1.48.1,8394,,,,0
2020-01,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667771,1.48.1,6459,,,,0
2020-02,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667771,1.48.1,6522,,,,0
2020-03,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667771,1.48.1,7749,,,,0
2019-01,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667822,1.48.2,3.27,,,,2
2019-02,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667822,1.48.2,3.30,,,,2
2019-03,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667822,1.48.2,3.34,,,,2
2019-04,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667822,1.48.2,3.29,,,,2
2019-05,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667822,1.48.2,3.26,,,,2
2019-06,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667822,1.48.2,3.29,,,,2
2019-07,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667822,1.48.2,3.26,,,,2
2019-08,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667822,1.48.2,3.23,,,,2
2019-09,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667822,1.48.2,3.25,,,,2
2019-10,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667822,1.48.2,3.31,,,,2
2019-11,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667822,1.48.2,3.35,,,,2
2019-12,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667822,1.48.2,3.35,,,,2
2020-01,Canada,2016A000011124,"Outstanding balances, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667822,1.48.2,3.45,,,,2
